"geographicAreaM49","timePointYears","aquaEnergyDemand","aquaProteinDemand"
548,"2002",0,0
548,"2003",0,0
548,"2004",15784.2,0.4977
548,"2005",15984,0.504
548,"2006",1980806,61.5434
548,"2007",676402.8,20.5717
548,"2008",840742.594540091,25.6722349362459
548,"2009",577791.241380747,18.2184605600357
548,"2010",1909740.25,59.207125
548,"2011",1035248.3958652,32.072905122349
548,"2012",1111815.44136832,34.3722002234698
548,"2013",8626417.16576823,202.348957816438
562,"1990",561815.918455437,17.714916347694
562,"1991",328058.958918511,10.3442014073404
562,"1992",125083.934697801,3.94408803101174
562,"1993",156471.125013949,4.93377421215156
562,"1994",266167.673893563,8.39267440204929
562,"1995",543900,17.15
562,"1996",173382,5.467
562,"1997",207792,6.552
562,"1998",184748.4,5.8254
562,"1999",218492.4,6.8894
562,"2000",237262.5,7.48125
562,"2001",336596.4,10.6134
562,"2002",615384,19.404
562,"2003",623376,19.656
562,"2004",631368,19.908
562,"2005",639360,20.16
562,"2006",611388,19.278
562,"2007",691002,18.417
562,"2008",657937.379260022,19.3772933981169
562,"2009",1237280.75510266,32.3095874601384
562,"2010",1261875,32.9525
562,"2011",1551720.77315457,37.5644070749262
562,"2012",1663325.32809938,47.6316138435593
562,"2013",3352107.23353775,94.5514585450746
686,"1990",99433.6481129148,3.12926940574547
686,"1991",177974.481678757,5.60568300062163
686,"1992",144452.465535103,4.53614896778789
686,"1993",362411.355603967,11.395837351369
686,"1994",610303.085495982,19.2086168558164
686,"1995",845600,26.6
686,"1996",1123386,35.341
686,"1997",1095792,34.482
686,"1998",289387.1,9.05635
686,"1999",2237733,70.3905
686,"2000",142357.5,4.48875
686,"2001",160284,5.054
686,"2002",338461.2,10.6722
686,"2003",218181.6,6.8796
686,"2004",268331.4,8.4609
686,"2005",287712,9.072
686,"2006",229270.5,7.22925
686,"2007",232101,7.3185
686,"2008",597313.565509721,18.8342115250813
686,"2009",770573.887825896,24.2973748413571
686,"2010",639451.5,19.47925
686,"2011",3407226.53791341,107.435071015288
686,"2012",3205557.6645648,100.787207705171
686,"2013",8139318.80963195,255.689849143701
694,"1990",312119.954697465,9.84162019316331
694,"1991",312437.103731915,9.85162038794328
694,"1992",312709.836744502,9.86022007752934
694,"1993",234706.687520924,7.40066131822733
694,"1994",391423.049843475,12.3421682383078
694,"1995",388500,12.25
694,"1996",472860,14.91
694,"1997",479520,15.12
694,"1998",461871,14.5635
694,"1999",468198,14.763
694,"2000",474525,14.9625
694,"2001",480852,15.162
694,"2002",461538,14.553
694,"2003",467532,14.742
694,"2004",473526,14.931
694,"2005",479520,15.12
694,"2006",458541,14.4585
694,"2007",809703,23.8455
694,"2008",822421.724075028,24.2216167476461
694,"2009",1213565.05714279,36.5896224441781
694,"2010",1237740,37.31875
694,"2011",1211362.59043606,36.5727283718911
694,"2012",1289781.09665386,39.0635795890472
694,"2013",1289982.45323662,39.082891487025
716,"1990",3376469.04289757,95.26298968303
716,"1991",2890181.29279451,81.2664699244208
716,"1992",2824285.08666295,79.3943514267336
716,"1993",2840598.11878041,79.0527802087254
716,"1994",2796010.77161922,77.8459120123539
716,"1995",3102000,87.5
716,"1996",3428340,97.79
716,"1997",3288880,94.08
716,"1998",3247699,92.7815
716,"1999",19445013.8,602.5453
716,"2000",34500017.5,1078.00875
716,"2001",37119486,1159.711
716,"2002",35053619.8,1100.8263
716,"2003",41526940,1304.94
716,"2004",47696890,1497.615
716,"2005",40217356,1262.9176
716,"2006",38455015,1208.0775
716,"2007",39691000,1247.05
716,"2008",41898817.420721,1316.08600189792
716,"2009",42699798.4226739,1341.37002499667
716,"2010",44964640,1409.9715
716,"2011",121271340.934564,3816.27977570251
716,"2012",127840616.714542,4020.85310879368
716,"2013",159499710.708953,5019.12467155878
768,"1990",343331.950167212,10.8257822124796
768,"1991",343680.814105107,10.8367824267376
768,"1992",2345323.77558376,73.95165058147
768,"1993",2347066.87520924,74.0066131822733
768,"1994",2348538.29906085,74.0530094298467
768,"1995",310800,9.8
768,"1996",331002,10.437
768,"1997",376308,10.311
768,"1998",384892.5,12.13625
768,"1999",312132,9.842
768,"2000",316350,9.975
768,"2001",320568,10.108
768,"2002",461457,12.37675
768,"2003",463243,12.47525
768,"2004",539645,14.9905
768,"2005",782400,22.684
768,"2006",734040.3,21.2742
768,"2007",744606.6,21.5709
768,"2008",1679115.44815006,49.2496334952922
768,"2009",1677006.22874895,49.2372052543184
768,"2010",1564531,47.31825
768,"2011",327094.641631292,9.66443926856754
768,"2012",338504.946452112,9.38942440954046
768,"2013",338036.30336369,9.38501762845218
834,"1990",5852249.15057747,184.530378621812
834,"1991",6248742.07463831,197.032407758866
834,"1992",5472422.14302878,172.553851356763
834,"1993",3129422.50027899,98.6754842430311
834,"1994",2348538.29906085,74.0530094298467
834,"1995",3108000,98
834,"1996",3152400,99.4
834,"1997",3196800,100.8
834,"1998",3079140,97.09
834,"1999",3121320,98.42
834,"2000",3321675,104.7375
834,"2001",4808520,151.62
834,"2002",9692298,305.613
834,"2003",31168.8,0.9828
834,"2004",223338.8,6.4208
834,"2005",204492,5.916
834,"2006",1769326.8,52.7638
834,"2007",1074746.7,31.9701
834,"2008",5579468.49250692,166.820356072985
834,"2009",4292574.96854936,130.193997218487
834,"2010",9472254.6,288.10365
834,"2011",12347620.7850224,377.822230339851
834,"2012",55134410.6221901,1727.85665608395
834,"2013",56456737.9658597,1767.38140961926
854,"1990",46817.9932046198,1.4762430289745
854,"1991",32059.7103731915,1.00436203879433
854,"1992",32902.9836744502,1.02442200775293
854,"1993",0,0
854,"1994",0,0
854,"1995",0,0
854,"1996",472860,14.91
854,"1997",719280,22.68
854,"1998",615828,19.418
854,"1999",390165,12.3025
854,"2000",79087.5,2.49375
854,"2001",80142,2.527
854,"2002",76923,2.4255
854,"2003",77922,2.457
854,"2004",78921,2.4885
854,"2005",921840,27.244
854,"2006",3127743,95.298
854,"2007",4668726,144.515
854,"2008",6402587.928179,200.172803363537
854,"2009",3257944.75953802,101.052045492676
854,"2010",4881405,150.5
854,"2011",3258217.7194968,101.113205414347
854,"2012",3212168.17770519,99.6793884510262
854,"2013",3227781.71310147,97.6371004915072
212,"1990",0,0
212,"1991",0,0
212,"1992",75454.3212404354,2.36675130668997
212,"1993",42499.9805609547,1.33693470362296
212,"1994",38373.0135737522,1.20356459140772
212,"1995",53480,1.68
212,"1996",54564,1.714
212,"1997",67488,2.118
212,"1998",67271.4,2.1109
212,"1999",67155.6,2.1074
212,"2000",96604.5,3.03225
212,"2001",178608,5.6176
212,"2002",190940.4,6.0102
212,"2003",193821.6,6.1008
212,"2004",273934.2,8.6271
212,"2005",290448,9.144
212,"2006",355153.2,11.1846
212,"2007",360002.4,11.3372
212,"2008",365841.943577215,11.5210673698946
212,"2009",366289.985963616,11.5351093457703
212,"2010",173195,5.4575
212,"2011",91812.1886839561,2.89129452173161
212,"2012",91942.5531939475,2.89538563071761
212,"2013",92081.7185886089,2.89975469570852
218,"1990",1428909704.67288,42764.6593434885
218,"1991",1974078294.79552,59050.3266867456
218,"1992",2143866092.6413,64142.9990883069
218,"1993",1588715896.09111,47500.7494854106
218,"1994",1638457838.56913,49053.7776385443
218,"1995",1960153713.36,58708.37556
218,"1996",2010069465.6,60214.1376
218,"1997",2483548178,74415.4402
218,"1998",2691738214.8,80648.5458
218,"1999",2353818136,70208.4768
218,"2000",1163148568.76,34794.00706
218,"2001",1099056670.88,32901.40148
218,"2002",1475654497.36,44217.75456
218,"2003",1791584432.08,54188.91548
218,"2004",2042095570.28,61728.15418
218,"2005",2596130203.92,78347.96652
218,"2006",3167596363.68,95461.12608
218,"2007",3195617599.38808,96319.7018851315
218,"2008",3217178251.1183,96994.2476955523
218,"2009",4112089989.55968,124309.919840926
218,"2010",5141344961.82047,155480.883186002
218,"2011",5822479526.67053,175880.975108838
218,"2012",6037875328.01451,182050.575912087
218,"2013",6175892898.55225,185492.861882577
258,"1990",1589525.92016716,47.5118660511163
258,"1991",1591365.08499675,47.5147572109053
258,"1992",1510171.49269676,44.8792685007176
258,"1993",1723554.11747219,51.0608813876607
258,"1994",1633350.15918386,48.7419190515256
258,"1995",1426800,42.36
258,"1996",1563730,45.39
258,"1997",1356840,40.3704
258,"1998",1359936,40.0816
258,"1999",1284126.6,37.9537
258,"2000",1351625.5,38.72275
258,"2001",1712060,47.8196
258,"2002",1695337.3,47.0979
258,"2003",1575917.1,45.0303
258,"2004",1667960.2,49.1721
258,"2005",1973484.6,56.142
258,"2006",1653939.9,46.73207
258,"2007",1214113.5,36.14706
258,"2008",1158007.4742401,34.6708824622785
258,"2009",1018303.53270736,30.4881297217774
258,"2010",989976,29.64
258,"2011",1572550.25367081,45.6469925621626
258,"2012",2060605.25812571,59.5497836453476
258,"2013",2200046.07232504,64.1008907107212
308,"1990",0,0
308,"1991",0,0
308,"1992",0,0
308,"1993",0,0
308,"1994",0,0
308,"1995",0,0
308,"1996",0,0
308,"1997",0,0
308,"1998",0,0
308,"1999",11980.8,0.3744
308,"2000",52681.5,1.65075
308,"2001",0,0
308,"2002",0,0
308,"2003",0,0
308,"2004",0,0
308,"2005",0,0
308,"2006",0,0
308,"2007",0,0
308,"2008",0,0
308,"2009",0,0
308,"2010",0,0
308,"2011",0,0
308,"2012",0,0
308,"2013",0,0
312,"1990",449476.848209518,14.0461515065475
312,"1991",478630.455881593,14.9572017462998
312,"1992",386604.20370237,12.0813813656991
312,"1993",448230.222326592,14.007194447706
312,"1994",295309.190540171,9.22841220438034
312,"1995",336000,10.5
312,"1996",345600,10.8
312,"1997",236800,7.4
312,"1998",170240,5.32
312,"1999",239616,7.488
312,"2000",172032,5.376
312,"2001",176332.8,5.5104
312,"2002",290430,9.0846
312,"2003",404136,12.6468
312,"2004",397677.6,12.4452
312,"2005",152711.192,4.379376
312,"2006",188762.5376,5.2425408
312,"2007",237752.4864,6.6216192
312,"2008",312969.251547502,8.22779950869163
312,"2009",98279.6995317265,3.07522523816478
312,"2010",180537.5,4.96139
312,"2011",194603.726949707,5.61349702065695
312,"2012",195126.381384806,5.62930885569187
312,"2013",158200.732426194,4.96597387813307
474,"1990",1113182.31355187,34.6984210167978
474,"1991",1259044.41762134,38.1582197361284
474,"1992",1438248.18648473,43.0004992102294
474,"1993",1609230.59985034,49.0209813567357
474,"1994",1686296.33749916,51.023790554396
474,"1995",1047200,31.64
474,"1996",798106,23.261
474,"1997",922480,26.6624
474,"1998",883557,23.7625
474,"1999",1056882,27.025
474,"2000",907212,23.382
474,"2001",932976,24.0208
474,"2002",1667108,40.1604
474,"2003",2223780,52.532
474,"2004",2549954,59.1726
474,"2005",2106000,49.2192
474,"2006",2403868,55.70964
474,"2007",1840590,43.3006
474,"2008",1997113.63223293,45.4453698681036
474,"2009",2051801.54644728,47.2803587979445
474,"2010",1941749.5,44.26411
474,"2011",1206192.56749586,28.003674423448
474,"2012",516688.128815255,12.7657382077225
474,"2013",516807.458458294,12.7721417309028
662,"1990",0,0
662,"1991",0,0
662,"1992",11045.8343914963,0.345182324734259
662,"1993",22411.5111163296,0.7003597223853
662,"1994",11358.0457900066,0.354938930937705
662,"1995",11200,0.35
662,"1996",27282,0.857
662,"1997",43808,1.378
662,"1998",27555.7,0.86545
662,"1999",15606.6,0.4921
662,"2000",15817.5,0.49875
662,"2001",16028.4,0.5054
662,"2002",30769.2,0.9702
662,"2003",31168.8,0.9828
662,"2004",15784.2,0.4977
662,"2005",15984,0.504
662,"2006",8144.8374,0.2566347
662,"2007",5779.044,0.181902
662,"2008",3087.98296695752,0.0964994677174224
662,"2009",3365.05206368269,0.105157876990084
662,"2010",81738.25,2.570125
662,"2011",156204.251408856,4.9039897543919
662,"2012",189238.08257204,5.94474326114571
662,"2013",270021.175009277,8.48700389663179
740,"1990",0,0
740,"1991",0,0
740,"1992",1632,0.0383999999999999
740,"1993",2448,0.0575999999999999
740,"1994",15656.921993739,0.493686729532311
740,"1995",15540,0.49
740,"1996",15762,0.497
740,"1997",15984,0.504
740,"1998",2750855.7,82.38545
740,"1999",4788330,144.605
740,"2000",7944695,241.1375
740,"2001",11067229.6,332.7316
740,"2002",10755912.4,323.3554
740,"2003",7012330,209.95
740,"2004",7445260.8,222.912
740,"2005",6474322.8,193.842
740,"2006",4701384,140.76
740,"2007",3112510.11,93.21355
740,"2008",1852089.62905781,55.7019357851218
740,"2009",2175094.02041459,65.2767177104431
740,"2010",4013364.25,120.229525
740,"2011",5261180.20235458,157.753393962404
740,"2012",4115278.77432622,123.329797993033
740,"2013",4441547.57268708,133.023134689379
780,"1990",31211.9954697465,0.984162019316331
780,"1991",46865.5655597873,1.47774305819149
780,"1992",46906.4755116753,1.4790330116294
780,"1993",62588.4500055797,1.97350968486062
780,"1994",62627.687974956,1.97474691812924
780,"1995",233100,7.35
780,"1996",236430,7.455
780,"1997",207792,6.552
780,"1998",200144.1,6.31085
780,"1999",189727.2,5.9628
780,"2000",334887.5,10.53775
780,"2001",99162.4,3.1028
780,"2002",95571.6,2.9874
780,"2003",97042.4,3.0316
780,"2004",281038.2,8.5551
780,"2005",286896,8.718
780,"2006",278972.9,8.44645
780,"2007",468181.912,14.219748
780,"2008",820106.49598798,24.8556115261278
780,"2009",560794.528381109,16.8504809968231
780,"2010",305779.146,9.188461
780,"2011",195352.167433035,5.64233030536229
780,"2012",83013.3153247702,2.52084162922888
780,"2013",99407.3414622366,3.03341246989826
862,"1990",10965264.6223111,313.52523243436
862,"1991",19959953.6503557,587.053214468836
862,"1992",41608144.575468,1240.59937094293
862,"1993",51686319.4853314,1550.29742319285
862,"1994",77216758.4306044,2323.53733202164
862,"1995",109614900,3302.01
862,"1996",138599400,4153.78
862,"1997",170414776,5105.6808
862,"1998",182311677,5447.5785
862,"1999",213141312,6374.392
862,"2000",267545575,7946.3075
862,"2001",331107764,9840.83
862,"2002",358003576,10603.296
862,"2003",392564972.7,11722.5013
862,"2004",599680325.8,17932.7863
862,"2005",482383976.2,14404.047
862,"2006",566794924.7,16903.91955
862,"2007",480810733.5,14324.56464
862,"2008",438457669.356113,13039.1488644366
862,"2009",301041333.448746,8868.61149078744
862,"2010",370436080.28,10918.9347504
862,"2011",501848357.12453,14808.2078094275
862,"2012",537950127.034516,15854.6890736686
862,"2013",543635117.434032,16012.598607738
36,"1990",119284748.191058,2961.82741053918
36,"1991",148627501.923002,3605.47719619268
36,"1992",188840284.407892,4554.00866164813
36,"1993",204491084.70794,4925.73551459656
36,"1994",239603748.716451,5750.41800741628
36,"1995",322007656,7527.204
36,"1996",376928040,8707.1628
36,"1997",381030972,8776.6284
36,"1998",361452120,8366.6076
36,"1999",447265664,10384.3244
36,"2000",546522632,12656.322
36,"2001",636273752,14566.6088
36,"2002",722898668,16643.6204
36,"2003",675606328,15256.0768
36,"2004",771793674,17427.911
36,"2005",725547434,16320.819
36,"2006",901281929,20139.78526
36,"2007",1000966293.65217,22104.1552034783
36,"2008",1132128034.40261,24923.2249244088
36,"2009",1295366306.49122,28611.9378132447
36,"2010",1403164479.93864,31242.18899263
36,"2011",1497357012.09106,32848.0504283718
36,"2012",1677747939.41332,36604.2813679817
36,"2013",1619187978.60055,35283.2985525224
44,"1990",778758.898090402,24.0670257978539
44,"1991",108627.688016831,3.35176920544639
44,"1992",196529.138738911,6.00851847904659
44,"1993",193709.2659183,5.79967862030839
44,"1994",98804.8107199672,2.95822786586728
44,"1995",601200,18
44,"1996",25050,0.75
44,"1997",25384,0.76
44,"1998",26052,0.78
44,"1999",26720,0.8
44,"2000",54776,1.64
44,"2001",360386,10.79
44,"2002",674262.5,20.1875
44,"2003",1387361,39.543
44,"2004",762171.2,18.2658
44,"2005",2219153.2,59.1162
44,"2006",1332812,29.46216
44,"2007",779760,17.2368
44,"2008",523109.562225372,11.563474533403
44,"2009",447309.225096679,10.2970297827759
44,"2010",0,0
44,"2011",0,0
44,"2012",0,0
44,"2013",0,0
84,"1990",2218784.27802442,66.430667006719
84,"1991",3622282.98073019,108.449842536832
84,"1992",7101644.77316716,212.620607579855
84,"1993",14529826.9438725,435.014296523129
84,"1994",16203988.9580746,485.149370002234
84,"1995",23664360,708.86
84,"1996",22484544,680.389
84,"1997",34183048,1026.904
84,"1998",42777384,1280.76
84,"1999",84515360,2530.4
84,"2000",99418440,2976.6
84,"2001",123640120,3701.8
84,"2002",118670200,3553
84,"2003",274020280,8204.2
84,"2004",291494365.2,8737.0722
84,"2005",291797170.2,8747.253
84,"2006",194915266.3,5845.24855
84,"2007",79254434.4,2321.644
84,"2008",99338748.1341224,2942.17610383225
84,"2009",132751236.655828,3997.4147781516
84,"2010",181929959.2,5447.623976
84,"2011",130001294.778354,3893.63246094304
84,"2012",147907089.159597,4429.93577019044
84,"2013",177436018.533952,5313.96158971485
90,"1990",112059.812021435,3.35508419225854
90,"1991",138420.801811345,4.1443353835732
90,"1992",189362.687284458,5.6695415354628
90,"1993",242136.582397875,7.24959827538549
90,"1994",321115.634839893,9.61424056406866
90,"1995",325650,9.75
90,"1996",325650,9.75
90,"1997",329992,9.88
90,"1998",338676,10.14
90,"1999",347360,10.4
90,"2000",410820,12.3
90,"2001",415830,12.45
90,"2002",0,0
90,"2003",0,0
90,"2004",0,0
90,"2005",0,0
90,"2006",0,0
90,"2007",26402.7,0.7905
90,"2008",26318.351687275,0.78797460141542
90,"2009",15725.9977107326,0.495864792680757
90,"2010",16039.5,0.50575
90,"2011",15745.0394543133,0.496465208018889
90,"2012",31514.5423123169,0.993701784622606
90,"2013",31543.1663284367,0.994604343689447
196,"1990",2541912.3442787,65.3766028808857
196,"1991",2533754.97821549,64.2652953599754
196,"1992",3236228.9209779,82.8859883343104
196,"1993",4994903.74929902,121.302593057279
196,"1994",5647800.58189203,134.638710688289
196,"1995",9040800,212.4
196,"1996",15471850,356.55
196,"1997",19794828,453.3184
196,"1998",25229140,573.6312
196,"1999",31519680,712.9016
196,"2000",42909920,970.328
196,"2001",44392600,1005.948
196,"2002",45802228.5,1036.7875
196,"2003",46001068.5,1042.1887
196,"2004",61327954,1367.8614
196,"2005",61226021.2,1364.2308
196,"2006",70984412.4,1582.2844
196,"2007",63190309,1411.69404
196,"2008",75144979.295471,1670.82262416533
196,"2009",89470527.5363496,1986.17102891642
196,"2010",102393469.8,2270.386164
196,"2011",123414857.095564,2736.05887318149
196,"2012",114669622.676117,2541.59650917425
196,"2013",141406524.007913,3134.9188759502
232,"1990",0,0
232,"1991",0,0
232,"1992",0,0
232,"1993",0,0
232,"1994",0,0
232,"1995",0,0
232,"1996",0,0
232,"1997",0,0
232,"1998",0,0
232,"1999",0,0
232,"2000",305515,9.1975
232,"2001",863716.8,25.9108
232,"2002",1109589.2,33.2702
232,"2003",1109988.8,33.2828
232,"2004",258516,7.74
232,"2005",0,0
232,"2006",0,0
232,"2007",0,0
232,"2008",0,0
232,"2009",0,0
232,"2010",0,0
232,"2011",0,0
232,"2012",0,0
232,"2013",0,0
328,"1990",916419.180131938,28.1827670587791
328,"1991",1127144.76385815,34.9898894287912
328,"1992",1409365.24689745,44.0627522100635
328,"1993",2533257.57973099,78.3361352230575
328,"1994",3725598.73100409,115.499638318978
328,"1995",4239900,130.9
328,"1996",4776420,147.02
328,"1997",5255680,161.68
328,"1998",5897466,180.981
328,"1999",10271075.4,315.5049
328,"2000",10461696,321.18
328,"2001",10648864,326.8084
328,"2002",10309587,316.1388
328,"2003",10404185,318.9562
328,"2004",10317521.2,316.3466
328,"2005",10558210.8,323.538
328,"2006",10728088,328.14
328,"2007",10876192,332.52
328,"2008",5070544.2392304,155.442479062012
328,"2009",9452181.169028,271.028672932456
328,"2010",7730323.2,216.648048
328,"2011",3798338.63785706,102.540197330773
328,"2012",3337970.92640225,95.325903839999
328,"2013",2753809.19899634,76.0785852263549
512,"1990",0,0
512,"1991",0,0
512,"1992",0,0
512,"1993",0,0
512,"1994",0,0
512,"1995",0,0
512,"1996",0,0
512,"1997",0,0
512,"1998",276640,6.1152
512,"1999",0,0
512,"2000",0,0
512,"2001",0,0
512,"2002",0,0
512,"2003",8961920,198.1056
512,"2004",13010877.88,287.81718
512,"2005",5462430,121.5018
512,"2006",2921934,64.59012
512,"2007",2530552.2,73.7286
512,"2008",3178982.85257606,88.2116970299266
512,"2009",3091465.08391159,92.5588348476523
512,"2010",3223768,96.52
512,"2011",4007246.83198556,120.002506900571
512,"2012",4217385.84712842,126.344266259567
512,"2013",8772089.21848061,262.712699000203
540,"1990",17422776,521.64
540,"1991",20778273.6,622.104
540,"1992",23649805.2,708.078
540,"1993",20358836.4,609.546
540,"1994",22294700.4,667.506
540,"1995",28360407.6,849.114
540,"1996",32006284.8,958.272
540,"1997",35716690.8,1069.362
540,"1998",50622843.6,1515.654
540,"1999",58721208,1758.12
540,"2000",55828292,1671.436
540,"2001",59287654.8,1774.9644
540,"2002",59518401.6,1781.8416
540,"2003",55042626,1647.7788
540,"2004",71374668.4,2136.722
540,"2005",78761856,2357.904
540,"2006",73498303.2,2200.548
540,"2007",59456263.7641304,1780.1276576087
540,"2008",65675697.0559504,1966.3382352081
540,"2009",59993816.5121905,1796.22205126319
540,"2010",37266609.2900082,1115.76674520983
540,"2011",49609905.4890526,1485.32651164828
540,"2012",52960760.4810962,1585.65151141007
540,"2013",50703363.1687294,1518.06476553082
580,"1990",0,0
580,"1991",0,0
580,"1992",0,0
580,"1993",0,0
580,"1994",0,0
580,"1995",0,0
580,"1996",0,0
580,"1997",0,0
580,"1998",0,0
580,"1999",0,0
580,"2000",0,0
580,"2001",0,0
580,"2002",0,0
580,"2003",0,0
580,"2004",0,0
580,"2005",0,0
580,"2006",86503.5,2.72975
580,"2007",219712.5,6.72
580,"2008",352024.543691461,10.683237665585
580,"2009",480652.600916227,14.534651749378
580,"2010",556224.135,16.7690475
580,"2011",583056.027770507,17.5702747888066
580,"2012",594873.124274826,17.9551300142983
580,"2013",588080.850185208,17.7519654545092
620,"1990",55795836.3805343,1480.81289491396
620,"1991",57650613.8935211,1521.42741028778
620,"1992",35089574.7620791,919.40132245615
620,"1993",28920166.7401441,750.302725151737
620,"1994",38680662.8898058,991.727241487754
620,"1995",36692760,921.152
620,"1996",49814522,1253.4564
620,"1997",58357296,1388.9008
620,"1998",68543308,1650.7112
620,"1999",81262924,1931.6352
620,"2000",91571880,2154.184
620,"2001",96469074,2254.3052
620,"2002",100563506,2347.0152
620,"2003",99872600,2303.6876
620,"2004",97308566,2233.7182
620,"2005",101055063.4,2319.0534
620,"2006",107198689.8,2464.74302
620,"2007",105403234,2420.7956
620,"2008",87958827.3759491,1974.42791462648
620,"2009",87732420.2646582,1964.23452639705
620,"2010",117321950.2,2689.732416
620,"2011",141450169.108191,3235.8390408476
620,"2012",166588634.279346,3729.36908222445
620,"2013",107801065.954647,2414.932492348
659,"1990",67235.8872128611,2.01305051535512
659,"1991",69210.4009056724,2.0721676917866
659,"1992",0,0
659,"1993",0,0
659,"1994",0,0
659,"1995",0,0
659,"1996",0,0
659,"1997",0,0
659,"1998",0,0
659,"1999",15606.6,0.4921
659,"2000",15817.5,0.49875
659,"2001",16028.4,0.5054
659,"2002",15384.6,0.4851
659,"2003",15584.4,0.4914
659,"2004",15784.2,0.4977
659,"2005",15984,0.504
659,"2006",15284.7,0.48195
659,"2007",15473.4,0.4879
659,"2008",15718.7780397295,0.495637145396876
659,"2009",15725.9977107326,0.495864792680757
659,"2010",16039.5,0.50575
659,"2011",15745.0394543133,0.496465208018889
659,"2012",15757.2711561585,0.496850892311303
659,"2013",15771.5831642184,0.497302171844723
690,"1990",336179.436064305,10.0652525767756
690,"1991",276841.60362269,8.2886707671464
690,"1992",1183516.79552786,35.4346345966425
690,"1993",2421365.82397875,72.4959827538549
690,"1994",4050997.23951865,121.287342500558
690,"1995",4884750,146.25
690,"1996",6963900,208.5
690,"1997",14824256,443.84
690,"1998",16907748,506.22
690,"1999",6065440,181.6
690,"2000",11639900,348.5
690,"2001",7817604,234.06
690,"2002",6311097,188.955
690,"2003",29236022,875.33
690,"2004",30375630,909.45
690,"2005",20653624.8,618.372
690,"2006",18387635.2,550.528
690,"2007",9716193.6,290.904
690,"2008",7606003.63762249,227.724659809056
690,"2009",0,0
690,"2010",0,0
690,"2011",0,0
690,"2012",0,0
690,"2013",0,0
784,"1990",0,0
784,"1991",0,0
784,"1992",0,0
784,"1993",0,0
784,"1994",0,0
784,"1995",0,0
784,"1996",0,0
784,"1997",0,0
784,"1998",0,0
784,"1999",0,0
784,"2000",0,0
784,"2001",0,0
784,"2002",0,0
784,"2003",58558000,1294.44
784,"2004",14403900,318.402
784,"2005",14938968,334.422
784,"2006",15567749.2,351.8302
784,"2007",16638088.2,382.365
784,"2008",34926529.7367482,799.090948181722
784,"2009",3103583.32913516,93.6223996212482
784,"2010",4876520,146.412
784,"2011",10587440.8050079,281.710634324363
784,"2012",10453747.0119086,277.701689032209
784,"2013",18631907.06871,479.497635874307
887,"1990",0,0
887,"1991",0,0
887,"1992",0,0
887,"1993",0,0
887,"1994",0,0
887,"1995",0,0
887,"1996",0,0
887,"1997",0,0
887,"1998",0,0
887,"1999",0,0
887,"2000",0,0
887,"2001",0,0
887,"2002",0,0
887,"2003",0,0
887,"2004",0,0
887,"2005",10166292,304.38
887,"2006",7835640,234.6
887,"2007",7920810,237.15
887,"2008",3947752.75309126,118.196190212313
887,"2009",3916552.04887448,117.262037391451
887,"2010",3807600,114
887,"2011",3837982.49281851,114.909655473608
887,"2012",2527341.83858179,75.668917322808
887,"2013",0,0
296,"1990",210522.376393954,6.67990255439087
296,"1991",252452.618517475,8.01101795053618
296,"1992",266268.82836857,8.44962486201439
296,"1993",361461.431620088,11.4682534652017
296,"1994",239287.131543391,7.58970004814123
296,"1995",144480,4.58
296,"1996",68040,2.16
296,"1997",54684,1.736
296,"1998",32256,1.024
296,"1999",108108,3.432
296,"2000",119952,3.808
296,"2001",158760,5.04
296,"2002",127008,4.032
296,"2003",83916,2.664
296,"2004",86184,2.736
296,"2005",117936,3.744
296,"2006",120960,3.84
296,"2007",51660,1.64
296,"2008",119276.67025753,3.78656096055649
296,"2009",107406.341442199,3.40972512514919
296,"2010",115869.6,3.6784
296,"2011",31660.1225115137,1.00508325433377
296,"2012",116802.408554439,3.70801296998219
296,"2013",117308.326069988,3.72407384349168
520,"1990",0,0
520,"1991",0,0
520,"1992",0,0
520,"1993",0,0
520,"1994",0,0
520,"1995",0,0
520,"1996",0,0
520,"1997",0,0
520,"1998",0,0
520,"1999",0,0
520,"2000",0,0
520,"2001",3528,0.112
520,"2002",0,0
520,"2003",0,0
520,"2004",0,0
520,"2005",0,0
520,"2006",8064,0.256
520,"2007",0,0
520,"2008",0,0
520,"2009",0,0
520,"2010",0,0
520,"2011",0,0
520,"2012",10618.4007776763,0.337092088180199
520,"2013",1066.43932790898,0.0338552167590153
585,"1990",0,0
585,"1991",0,0
585,"1992",0,0
585,"1993",0,0
585,"1994",0,0
585,"1995",0,0
585,"1996",0,0
585,"1997",0,0
585,"1998",0,0
585,"1999",0,0
585,"2000",0,0
585,"2001",0,0
585,"2002",0,0
585,"2003",0,0
585,"2004",0,0
585,"2005",0,0
585,"2006",0,0
585,"2007",41328,1.312
585,"2008",184448.459161128,5.85550664003581
585,"2009",148253.926894156,4.70647386965573
585,"2010",184338,5.852
585,"2011",207901.47115894,6.60004670345842
585,"2012",379076.907763042,12.0341875480331
585,"2013",210088.547598069,6.669477701526
776,"1990",0,0
776,"1991",0,0
776,"1992",0,0
776,"1993",0,0
776,"1994",0,0
776,"1995",0,0
776,"1996",0,0
776,"1997",0,0
776,"1998",0,0
776,"1999",0,0
776,"2000",119952,3.808
776,"2001",167580,5.32
776,"2002",127008,4.032
776,"2003",186480,5.92
776,"2004",0,0
776,"2005",0,0
776,"2006",0,0
