AreaCode,ElementCode,ItemCode,Year,Value
155,5110,6655,1993,37
155,5110,6655,1994,37
155,5110,6655,1995,40
155,5110,6655,1996,40
155,5110,6655,1997,40
155,5110,6655,1998,42
155,5110,6655,1999,42
155,5110,6655,2000,42
155,5110,6655,2001,42
155,5110,6655,2002,42
155,5110,6655,2003,42
155,5110,6655,2004,42
155,5110,6655,2005,42
155,5110,6655,2006,42
155,5110,6655,2007,42
155,5110,6655,2008,42
155,5110,6655,2009,42
155,5110,6655,2010,42
155,5110,6655,2011,42
155,5110,6655,2012,42
155,5110,6655,2013,42
155,5110,6655,2014,42
156,5110,6655,1990,13490
156,5110,6655,1991,13715
156,5110,6655,1992,13840
156,5110,6655,1993,13945
156,5110,6655,1994,13363
156,5110,6655,1995,13350
156,5110,6655,1996,13300
156,5110,6655,1997,13300
156,5110,6655,1998,13300
156,5110,6655,1999,13300
156,5110,6655,2000,13863
156,5110,6655,2001,13863
156,5110,6655,2002,11565
156,5110,6655,2003,11388
156,5110,6655,2004,11407
156,5110,6655,2005,11224
156,5110,6655,2006,10913
156,5110,6655,2007,10987
156,5110,6655,2008,10852
156,5110,6655,2009,10948
156,5110,6655,2010,10838
156,5110,6655,2011,10829
156,5110,6655,2012,10629
156,5110,6655,2013,10488
156,5110,6655,2014,10459
157,5110,6655,1990,2530
157,5110,6655,1991,2560
157,5110,6655,1992,2595
157,5110,6655,1993,2630
157,5110,6655,1994,2655
157,5110,6655,1995,2683
157,5110,6655,1996,2775
157,5110,6655,1997,2828
157,5110,6655,1998,2882
157,5110,6655,1999,2936
157,5110,6655,2000,2990
157,5110,6655,2001,3006
157,5110,6655,2002,3010
157,5110,6655,2003,3016
157,5110,6655,2004,3016
157,5110,6655,2005,3016
157,5110,6655,2006,3050
157,5110,6655,2007,3090
157,5110,6655,2008,3125
157,5110,6655,2009,3160
157,5110,6655,2010,3200
157,5110,6655,2011,3271.9
157,5110,6655,2012,3275
157,5110,6655,2013,3275
157,5110,6655,2014,3275
158,5110,6655,1990,22000
158,5110,6655,1991,22000
158,5110,6655,1992,22000
158,5110,6655,1993,22000
158,5110,6655,1994,22000
158,5110,6655,1995,22000
158,5110,6655,1996,22000
158,5110,6655,1997,22000
158,5110,6655,1998,22000
158,5110,6655,1999,23000
158,5110,6655,2000,23000
158,5110,6655,2001,24000
158,5110,6655,2002,24000
158,5110,6655,2003,24312
158,5110,6655,2004,24312
158,5110,6655,2005,28782
158,5110,6655,2006,28782
158,5110,6655,2007,28782
158,5110,6655,2008,28782
158,5110,6655,2009,28782
158,5110,6655,2010,28782
158,5110,6655,2011,28782
158,5110,6655,2012,28782
158,5110,6655,2013,28782
158,5110,6655,2014,28782
159,5110,6655,1990,29512
159,5110,6655,1991,29729
159,5110,6655,1992,29947
159,5110,6655,1993,30165
159,5110,6655,1994,30316
159,5110,6655,1995,30300
159,5110,6655,1996,30300
159,5110,6655,1997,30300
159,5110,6655,1998,30300
159,5110,6655,1999,30300
159,5110,6655,2000,30300
159,5110,6655,2001,30300
159,5110,6655,2002,30300
159,5110,6655,2003,30300
159,5110,6655,2004,30300
159,5110,6655,2005,30300
159,5110,6655,2006,30300
159,5110,6655,2007,30300
159,5110,6655,2008,30300
159,5110,6655,2009,30300
159,5110,6655,2010,30300
159,5110,6655,2011,30300
159,5110,6655,2012,30300
159,5110,6655,2013,30300
159,5110,6655,2014,30300
160,5110,6655,1990,1
160,5110,6655,1991,1
160,5110,6655,1992,1
160,5110,6655,1993,1
160,5110,6655,1994,1
160,5110,6655,1995,1
160,5110,6655,1996,1
160,5110,6655,1997,1
160,5110,6655,1998,1
160,5110,6655,1999,1
160,5110,6655,2000,1
160,5110,6655,2001,1
160,5110,6655,2002,1
160,5110,6655,2003,1
160,5110,6655,2004,1
160,5110,6655,2005,1
160,5110,6655,2006,1
160,5110,6655,2007,1
160,5110,6655,2008,1
160,5110,6655,2009,1
160,5110,6655,2010,1
160,5110,6655,2011,1
160,5110,6655,2012,1
160,5110,6655,2013,1
160,5110,6655,2014,1
161,5110,6655,1990,1
161,5110,6655,1991,1
161,5110,6655,1992,1
161,5110,6655,1993,1
161,5110,6655,1994,1
161,5110,6655,1995,1
161,5110,6655,1996,1
161,5110,6655,1997,1
161,5110,6655,1998,1
161,5110,6655,1999,1
161,5110,6655,2000,1
161,5110,6655,2001,1
161,5110,6655,2002,1
161,5110,6655,2003,1
161,5110,6655,2004,1
161,5110,6655,2005,1
161,5110,6655,2006,1
161,5110,6655,2007,1
161,5110,6655,2008,1
161,5110,6655,2009,1
161,5110,6655,2010,1
161,5110,6655,2011,1
161,5110,6655,2012,1
161,5110,6655,2013,1
161,5110,6655,2014,1
162,5110,6655,1990,112
162,5110,6655,1991,118
162,5110,6655,1992,120
162,5110,6655,1993,123
162,5110,6655,1994,129
162,5110,6655,1995,135
162,5110,6655,1996,132
162,5110,6655,1997,136
162,5110,6655,1998,144
162,5110,6655,1999,151
162,5110,6655,2000,158
162,5110,6655,2001,161
162,5110,6655,2002,163
162,5110,6655,2003,164
162,5110,6655,2004,166
162,5110,6655,2005,169
162,5110,6655,2006,172
162,5110,6655,2007,174.6
162,5110,6655,2008,175.1
162,5110,6655,2009,174.8
162,5110,6655,2010,175.8
162,5110,6655,2011,176.6
162,5110,6655,2012,176.5
162,5110,6655,2013,176.4
162,5110,6655,2014,175.6
163,5110,6655,1991,2
163,5110,6655,1992,2
163,5110,6655,1993,2
163,5110,6655,1994,2
163,5110,6655,1995,2
163,5110,6655,1996,2
163,5110,6655,1997,2
163,5110,6655,1998,1
163,5110,6655,1999,1
163,5110,6655,2000,1
163,5110,6655,2001,1
163,5110,6655,2002,1
163,5110,6655,2003,1
163,5110,6655,2004,1
163,5110,6655,2005,1
163,5110,6655,2006,1
163,5110,6655,2007,1
163,5110,6655,2008,1
163,5110,6655,2009,1
163,5110,6655,2010,1
163,5110,6655,2011,1
163,5110,6655,2012,1
163,5110,6655,2013,1
163,5110,6655,2014,1
164,5110,6655,1990,10
165,5110,6655,1990,5000
165,5110,6655,1991,5000
165,5110,6655,1992,5000
165,5110,6655,1993,5000
165,5110,6655,1994,5000
165,5110,6655,1995,5000
165,5110,6655,1996,5000
165,5110,6655,1997,5000
165,5110,6655,1998,5000
165,5110,6655,1999,5000
165,5110,6655,2000,5000
165,5110,6655,2001,5000
165,5110,6655,2002,5000
165,5110,6655,2003,5000
165,5110,6655,2004,5000
165,5110,6655,2005,5000
165,5110,6655,2006,5000
165,5110,6655,2007,5000
165,5110,6655,2008,5000
165,5110,6655,2009,5000
165,5110,6655,2010,5000
165,5110,6655,2011,5000
165,5110,6655,2012,5000
165,5110,6655,2013,5000
165,5110,6655,2014,5000
166,5110,6655,1990,1470
166,5110,6655,1991,1480
166,5110,6655,1992,1490
166,5110,6655,1993,1490
166,5110,6655,1994,1470
166,5110,6655,1995,1477
166,5110,6655,1996,1477
166,5110,6655,1997,1477
166,5110,6655,1998,1477
166,5110,6655,1999,1477
166,5110,6655,2000,1535
166,5110,6655,2001,1532.4
166,5110,6655,2002,1529.8
166,5110,6655,2003,1527.2
166,5110,6655,2004,1524.6
166,5110,6655,2005,1522
166,5110,6655,2006,1519.4
166,5110,6655,2007,1516.8
166,5110,6655,2008,1514.2
166,5110,6655,2009,1511.6
166,5110,6655,2010,1509
166,5110,6655,2011,1509
166,5110,6655,2012,1509
166,5110,6655,2013,1509
166,5110,6655,2014,1509
167,5110,6655,1993,873
167,5110,6655,1994,890
167,5110,6655,1995,902
167,5110,6655,1996,946
167,5110,6655,1997,953
167,5110,6655,1998,947
167,5110,6655,1999,950
167,5110,6655,2000,961
167,5110,6655,2001,966
167,5110,6655,2002,968
167,5110,6655,2003,971
167,5110,6655,2004,972
167,5110,6655,2005,974
167,5110,6655,2006,976
167,5110,6655,2007,978
167,5110,6655,2008,980
167,5110,6655,2009,983
167,5110,6655,2010,986
167,5110,6655,2011,989
167,5110,6655,2012,992
167,5110,6655,2013,994
167,5110,6655,2014,997
168,5110,6655,1990,135
168,5110,6655,1991,140
168,5110,6655,1992,145
168,5110,6655,1993,150
168,5110,6655,1994,155
168,5110,6655,1995,160
168,5110,6655,1996,170
168,5110,6655,1997,175
168,5110,6655,1998,175
168,5110,6655,1999,180
168,5110,6655,2000,180
168,5110,6655,2001,180
168,5110,6655,2002,180
168,5110,6655,2003,180
168,5110,6655,2004,190
168,5110,6655,2005,190
168,5110,6655,2006,190
168,5110,6655,2007,190
168,5110,6655,2008,190
168,5110,6655,2009,190
168,5110,6655,2010,190
168,5110,6655,2011,190
168,5110,6655,2012,190
168,5110,6655,2013,190
168,5110,6655,2014,190
169,5110,6655,1990,14960
169,5110,6655,1991,14960
169,5110,6655,1992,14960
169,5110,6655,1993,14960
169,5110,6655,1994,13497
169,5110,6655,1995,13773
169,5110,6655,1996,16336
169,5110,6655,1997,16486
169,5110,6655,1998,16666
169,5110,6655,1999,17046
169,5110,6655,2000,17215
169,5110,6655,2001,17000
169,5110,6655,2002,16273
169,5110,6655,2003,15966
169,5110,6655,2004,16170
169,5110,6655,2005,16380
169,5110,6655,2006,16585
169,5110,6655,2007,16790
169,5110,6655,2008,17000
169,5110,6655,2009,17000
169,5110,6655,2010,17000
169,5110,6655,2011,17000
169,5110,6655,2012,17000
169,5110,6655,2013,17000
169,5110,6655,2014,17000
170,5110,6655,1990,17916
170,5110,6655,1991,17916
170,5110,6655,1992,17916
170,5110,6655,1993,17916
170,5110,6655,1994,17304
170,5110,6655,1995,17387
170,5110,6655,1996,17470
170,5110,6655,1997,17553
170,5110,6655,1998,17636
170,5110,6655,1999,17719
170,5110,6655,2000,17802
170,5110,6655,2001,17885
170,5110,6655,2002,17968
170,5110,6655,2003,18051
170,5110,6655,2004,18134
170,5110,6655,2005,18216
170,5110,6655,2006,18299
170,5110,6655,2007,18382
170,5110,6655,2008,18465
170,5110,6655,2009,18548
170,5110,6655,2010,18631
170,5110,6655,2011,18714
170,5110,6655,2012,18797.1
170,5110,6655,2013,18800
170,5110,6655,2014,18800
171,5110,6655,1990,1260
171,5110,6655,1991,1270
171,5110,6655,1992,1280
171,5110,6655,1993,1280
171,5110,6655,1994,1280
171,5110,6655,1995,1330
171,5110,6655,1996,1370
171,5110,6655,1997,1450
171,5110,6655,1998,1450
171,5110,6655,1999,1450
171,5110,6655,2000,1500
171,5110,6655,2001,1500
171,5110,6655,2002,1500
171,5110,6655,2003,1500
171,5110,6655,2004,1500
171,5110,6655,2005,1500
171,5110,6655,2006,1500
171,5110,6655,2007,1500
171,5110,6655,2008,1500
171,5110,6655,2009,1500
171,5110,6655,2010,1500
171,5110,6655,2011,1500
171,5110,6655,2012,1500
171,5110,6655,2013,1500
171,5110,6655,2014,1500
173,5110,6655,1990,4060
173,5110,6655,1991,4038
173,5110,6655,1992,4044
173,5110,6655,1993,4047
173,5110,6655,1994,4055
173,5110,6655,1995,4047
173,5110,6655,1996,4125
173,5110,6655,1997,4136
173,5110,6655,1998,4064
173,5110,6655,1999,4034
173,5110,6655,2000,4083
173,5110,6655,2001,3864
173,5110,6655,2002,3562
173,5110,6655,2003,3268
173,5110,6655,2004,3365
173,5110,6655,2005,3387
173,5110,6655,2006,3216
173,5110,6655,2007,3271
173,5110,6655,2008,3184
173,5110,6655,2009,3180
173,5110,6655,2010,3230
173,5110,6655,2011,3291
173,5110,6655,2012,3206
173,5110,6655,2013,3206
173,5110,6655,2014,3120
174,5110,6655,1990,838
174,5110,6655,1991,838
174,5110,6655,1992,838
174,5110,6655,1993,962
174,5110,6655,1994,1000
174,5110,6655,1995,1024
174,5110,6655,1996,1000
174,5110,6655,1997,992
174,5110,6655,1998,1150
174,5110,6655,1999,1437
174,5110,6655,2000,1433
174,5110,6655,2001,1429
174,5110,6655,2002,1468
174,5110,6655,2003,1507
174,5110,6655,2004,1507
174,5110,6655,2005,1769
174,5110,6655,2006,1732
174,5110,6655,2007,1781.67
174,5110,6655,2008,1782.65
174,5110,6655,2009,1784.6
174,5110,6655,2010,1792.6
174,5110,6655,2011,1800.59
174,5110,6655,2012,1808.59
174,5110,6655,2013,1816.59
174,5110,6655,2014,1816.59
175,5110,6655,1990,1080
175,5110,6655,1991,1080
175,5110,6655,1992,1080
175,5110,6655,1993,1080
175,5110,6655,1994,1080
175,5110,6655,1995,1080
175,5110,6655,1996,1080
175,5110,6655,1997,1080
175,5110,6655,1998,1080
175,5110,6655,1999,1080
175,5110,6655,2000,1080
175,5110,6655,2001,1080
175,5110,6655,2002,1080
175,5110,6655,2003,1080
175,5110,6655,2004,1080
175,5110,6655,2005,1080
175,5110,6655,2006,1080
175,5110,6655,2007,1080
175,5110,6655,2008,1080
175,5110,6655,2009,1080
175,5110,6655,2010,1080
175,5110,6655,2011,1080
175,5110,6655,2012,1080
175,5110,6655,2013,1080
175,5110,6655,2014,1080
176,5110,6655,1990,150
176,5110,6655,1991,150
176,5110,6655,1992,150
176,5110,6655,1993,150
176,5110,6655,1994,150
176,5110,6655,1995,150
176,5110,6655,1996,150
176,5110,6655,1997,150
176,5110,6655,1998,150
176,5110,6655,1999,150
176,5110,6655,2000,150
176,5110,6655,2001,150
176,5110,6655,2002,150
176,5110,6655,2003,150
176,5110,6655,2004,150
176,5110,6655,2005,150
176,5110,6655,2006,150
176,5110,6655,2007,150
176,5110,6655,2008,150
176,5110,6655,2009,150
176,5110,6655,2010,150
176,5110,6655,2011,150
176,5110,6655,2012,150
176,5110,6655,2013,150
176,5110,6655,2014,150
177,5110,6655,1990,320
177,5110,6655,1991,315
177,5110,6655,1992,311
177,5110,6655,1993,232
177,5110,6655,1994,232
177,5110,6655,1995,232
177,5110,6655,1996,232
177,5110,6655,1997,210
177,5110,6655,1998,177
177,5110,6655,1999,161.3
177,5110,6655,2000,145.5
177,5110,6655,2001,129.8
177,5110,6655,2002,114
177,5110,6655,2003,108.6
177,5110,6655,2004,103.2
177,5110,6655,2005,97.8
177,5110,6655,2006,92.4
177,5110,6655,2007,87.1
177,5110,6655,2008,87.1
177,5110,6655,2009,87
177,5110,6655,2010,86.9
177,5110,6655,2011,86.8
177,5110,6655,2012,86.7
177,5110,6655,2013,86.7
177,5110,6655,2014,86.7
178,5110,6655,1993,6900
178,5110,6655,1994,6967
178,5110,6655,1995,6967
178,5110,6655,1996,6967
178,5110,6655,1997,6967
178,5110,6655,1998,6967
178,5110,6655,1999,6967
178,5110,6655,2000,6967
178,5110,6655,2001,6967
178,5110,6655,2002,6967
178,5110,6655,2003,6967
178,5110,6655,2004,6900
178,5110,6655,2005,6900
178,5110,6655,2006,6900
178,5110,6655,2007,6900
178,5110,6655,2008,6900
178,5110,6655,2009,6900
178,5110,6655,2010,6900
178,5110,6655,2011,6900
178,5110,6655,2012,6900
178,5110,6655,2013,6900
178,5110,6655,2014,6900
179,5110,6655,1990,50
179,5110,6655,1991,50
179,5110,6655,1992,50
179,5110,6655,1993,50
179,5110,6655,1994,50
179,5110,6655,1995,50
179,5110,6655,1996,50
179,5110,6655,1997,50
179,5110,6655,1998,50
179,5110,6655,1999,50
179,5110,6655,2000,50
179,5110,6655,2001,50
179,5110,6655,2002,50
179,5110,6655,2003,50
179,5110,6655,2004,50
179,5110,6655,2005,50
179,5110,6655,2006,50
179,5110,6655,2007,50
179,5110,6655,2008,50
179,5110,6655,2009,50
179,5110,6655,2010,50
179,5110,6655,2011,50
179,5110,6655,2012,50
179,5110,6655,2013,50
179,5110,6655,2014,50
180,5110,6655,1991,2
180,5110,6655,1992,2
180,5110,6655,1993,2
180,5110,6655,1994,2
180,5110,6655,1995,2
180,5110,6655,1996,2
180,5110,6655,1997,2
180,5110,6655,1998,2
180,5110,6655,1999,2
180,5110,6655,2000,2
180,5110,6655,2001,2
180,5110,6655,2002,2
180,5110,6655,2003,2
180,5110,6655,2004,2
180,5110,6655,2005,2
180,5110,6655,2006,2
180,5110,6655,2007,2
180,5110,6655,2008,2
180,5110,6655,2009,2
180,5110,6655,2010,2
180,5110,6655,2011,2
180,5110,6655,2012,2
180,5110,6655,2013,2
180,5110,6655,2014,2
181,5110,6655,1990,10000
181,5110,6655,1991,10130
181,5110,6655,1992,10260
181,5110,6655,1993,10390
181,5110,6655,1994,10520
181,5110,6655,1995,10650
181,5110,6655,1996,10735
181,5110,6655,1997,10819
181,5110,6655,1998,11020
181,5110,6655,1999,11190
181,5110,6655,2000,11360
181,5110,6655,2001,11540
181,5110,6655,2002,11720
181,5110,6655,2003,11900
181,5110,6655,2004,12100
181,5110,6655,2005,12100
181,5110,6655,2006,12100
181,5110,6655,2007,12100
181,5110,6655,2008,12100
181,5110,6655,2009,12100
181,5110,6655,2010,12100
181,5110,6655,2011,12100
181,5110,6655,2012,12100
181,5110,6655,2013,12100
181,5110,6655,2014,12100
182,5110,6655,1990,12
182,5110,6655,1991,12
182,5110,6655,1992,12
182,5110,6655,1993,12
182,5110,6655,1994,12
182,5110,6655,1995,13
182,5110,6655,1996,13
182,5110,6655,1997,14
182,5110,6655,1998,14
182,5110,6655,1999,9
182,5110,6655,2000,9
182,5110,6655,2001,9
182,5110,6655,2002,9
182,5110,6655,2003,9
182,5110,6655,2004,9
182,5110,6655,2005,9
182,5110,6655,2006,10
182,5110,6655,2007,10.6
182,5110,6655,2008,10.6
182,5110,6655,2009,10.7
182,5110,6655,2010,10.6
182,5110,6655,2011,10.7
182,5110,6655,2012,10.8
182,5110,6655,2013,11.2
182,5110,6655,2014,10.8
183,5110,6655,1990,4728
183,5110,6655,1991,4778
183,5110,6655,1992,4830
183,5110,6655,1993,4852
183,5110,6655,1994,4872
183,5110,6655,1995,4890
183,5110,6655,1996,4900
183,5110,6655,1997,4900
183,5110,6655,1998,4904
183,5110,6655,1999,4936
183,5110,6655,2000,4949
183,5110,6655,2001,4936
183,5110,6655,2002,4959
183,5110,6655,2003,4958
183,5110,6655,2004,4786
183,5110,6655,2005,4685
183,5110,6655,2006,4631
183,5110,6655,2007,4494
183,5110,6655,2008,4450
183,5110,6655,2009,4372
183,5110,6655,2010,4547
183,5110,6655,2011,4543
183,5110,6655,2012,4489
183,5110,6655,2013,4717
183,5110,6655,2014,4627
184,5110,6655,1990,694
184,5110,6655,1991,690
184,5110,6655,1992,650
184,5110,6655,1993,600
184,5110,6655,1994,545
184,5110,6655,1995,545
184,5110,6655,1996,545
184,5110,6655,1997,545
184,5110,6655,1998,545
184,5110,6655,1999,545
184,5110,6655,2000,520
184,5110,6655,2001,490
184,5110,6655,2002,465
184,5110,6655,2003,460
184,5110,6655,2004,455
184,5110,6655,2005,450
184,5110,6655,2006,450
184,5110,6655,2007,440
184,5110,6655,2008,440
184,5110,6655,2009,440
184,5110,6655,2010,430
184,5110,6655,2011,425
184,5110,6655,2012,415
184,5110,6655,2013,410
184,5110,6655,2014,410
185,5110,6655,1992,87923
185,5110,6655,1993,87500
185,5110,6655,1994,87307
185,5110,6655,1995,87000
185,5110,6655,1996,88138
185,5110,6655,1997,88605
185,5110,6655,1998,89328
185,5110,6655,1999,89970
185,5110,6655,2000,90924
185,5110,6655,2001,91143
185,5110,6655,2002,91351
185,5110,6655,2003,91904
185,5110,6655,2004,92024
185,5110,6655,2005,92099
185,5110,6655,2006,92117
185,5110,6655,2007,92095
185,5110,6655,2008,92052
185,5110,6655,2009,92000
185,5110,6655,2010,93302
185,5110,6655,2011,93000
185,5110,6655,2012,93000
185,5110,6655,2013,93000
185,5110,6655,2014,93000
186,5110,6655,1992,2112
186,5110,6655,1993,2127
186,5110,6655,1994,2117
186,5110,6655,1995,2124
186,5110,6655,1996,2127
186,5110,6655,1997,2125
186,5110,6655,1998,2134
186,5110,6655,1999,1867
186,5110,6655,2000,1851
186,5110,6655,2001,1864
186,5110,6655,2002,1862
186,5110,6655,2003,1878
186,5110,6655,2004,1876
186,5110,6655,2005,1768
187,5110,6655,1990,8
187,5110,6655,1991,8
187,5110,6655,1992,8
187,5110,6655,1993,8
187,5110,6655,1994,8
187,5110,6655,1995,8
187,5110,6655,1996,8
187,5110,6655,1997,8
187,5110,6655,1998,8
187,5110,6655,1999,8
187,5110,6655,2000,8
187,5110,6655,2001,8
187,5110,6655,2002,8
187,5110,6655,2003,8
187,5110,6655,2004,8
187,5110,6655,2005,8
187,5110,6655,2006,8
187,5110,6655,2007,8
187,5110,6655,2008,8
187,5110,6655,2009,8
187,5110,6655,2010,8
187,5110,6655,2011,8
187,5110,6655,2012,8
187,5110,6655,2013,8
187,5110,6655,2014,8
188,5110,6655,1990,2
188,5110,6655,1991,2
188,5110,6655,1992,2
188,5110,6655,1993,2
188,5110,6655,1994,2
188,5110,6655,1995,2
188,5110,6655,1996,2
188,5110,6655,1997,2
188,5110,6655,1998,2
188,5110,6655,1999,2
188,5110,6655,2000,2
188,5110,6655,2001,2
188,5110,6655,2002,1
188,5110,6655,2003,1
188,5110,6655,2004,1
188,5110,6655,2005,1
188,5110,6655,2006,1
188,5110,6655,2007,1
188,5110,6655,2008,1
188,5110,6655,2009,1.3
188,5110,6655,2010,1.1
188,5110,6655,2011,0.9
188,5110,6655,2012,0.9
188,5110,6655,2013,0.9
188,5110,6655,2014,0.9
189,5110,6655,1990,2
189,5110,6655,1991,2
189,5110,6655,1992,2
189,5110,6655,1993,2
189,5110,6655,1994,2
189,5110,6655,1995,2
189,5110,6655,1996,1.7
189,5110,6655,1997,1.6
189,5110,6655,1998,1.5
189,5110,6655,1999,1.4
189,5110,6655,2000,1.3
189,5110,6655,2001,1.3
189,5110,6655,2002,1.2
189,5110,6655,2003,1.2
189,5110,6655,2004,1.1
189,5110,6655,2005,1
189,5110,6655,2006,0.8
189,5110,6655,2007,0.6
189,5110,6655,2008,0.6
189,5110,6655,2009,0.6
189,5110,6655,2010,0.6
189,5110,6655,2011,0.6
189,5110,6655,2012,0.6
189,5110,6655,2013,0.6
189,5110,6655,2014,0.6
191,5110,6655,1990,2
191,5110,6655,1991,2
191,5110,6655,1992,2
191,5110,6655,1993,2
191,5110,6655,1994,2
191,5110,6655,1995,2
191,5110,6655,1996,2
191,5110,6655,1997,2
191,5110,6655,1998,2
191,5110,6655,1999,2
191,5110,6655,2000,2
191,5110,6655,2001,2
191,5110,6655,2002,2
191,5110,6655,2003,2
191,5110,6655,2004,2
191,5110,6655,2005,2
191,5110,6655,2006,2
191,5110,6655,2007,2
191,5110,6655,2008,2
191,5110,6655,2009,2
191,5110,6655,2010,2
191,5110,6655,2011,2
191,5110,6655,2012,2
191,5110,6655,2013,2
191,5110,6655,2014,2
193,5110,6655,1990,1
193,5110,6655,1991,1
193,5110,6655,1992,1
193,5110,6655,1993,1
193,5110,6655,1994,1
193,5110,6655,1995,1
193,5110,6655,1996,1
193,5110,6655,1997,1
193,5110,6655,1998,1
193,5110,6655,1999,1
193,5110,6655,2000,1
193,5110,6655,2001,1
193,5110,6655,2002,1
193,5110,6655,2003,1
193,5110,6655,2004,1
193,5110,6655,2005,1
193,5110,6655,2006,1
193,5110,6655,2007,1
193,5110,6655,2008,1
193,5110,6655,2009,1
193,5110,6655,2010,1
193,5110,6655,2011,1
193,5110,6655,2012,1
193,5110,6655,2013,1
193,5110,6655,2014,1
194,5110,6655,1990,120000
194,5110,6655,1991,120000
194,5110,6655,1992,120000
194,5110,6655,1993,170000
194,5110,6655,1994,170000
194,5110,6655,1995,170000
194,5110,6655,1996,170000
194,5110,6655,1997,170000
194,5110,6655,1998,170000
194,5110,6655,1999,170000
194,5110,6655,2000,170000
194,5110,6655,2001,170000
194,5110,6655,2002,170000
194,5110,6655,2003,170000
194,5110,6655,2004,170000
194,5110,6655,2005,170000
194,5110,6655,2006,170000
194,5110,6655,2007,170000
194,5110,6655,2008,170000
194,5110,6655,2009,170000
194,5110,6655,2010,170000
194,5110,6655,2011,170000
194,5110,6655,2012,170000
194,5110,6655,2013,170000
194,5110,6655,2014,170000
195,5110,6655,1990,5744
195,5110,6655,1991,5700
195,5110,6655,1992,5700
195,5110,6655,1993,5700
195,5110,6655,1994,5700
195,5110,6655,1995,5700
195,5110,6655,1996,5650
195,5110,6655,1997,5650
195,5110,6655,1998,5650
195,5110,6655,1999,5650
195,5110,6655,2000,5650
195,5110,6655,2001,5650
195,5110,6655,2002,5650
195,5110,6655,2003,5650
195,5110,6655,2004,5650
195,5110,6655,2005,5600
195,5110,6655,2006,5600
195,5110,6655,2007,5600
195,5110,6655,2008,5600
195,5110,6655,2009,5600
195,5110,6655,2010,5600
195,5110,6655,2011,5600
195,5110,6655,2012,5600
195,5110,6655,2013,5600
195,5110,6655,2014,5600
197,5110,6655,1990,2204
197,5110,6655,1991,2204
197,5110,6655,1992,2204
197,5110,6655,1993,2200
197,5110,6655,1994,2200
197,5110,6655,1995,2200
197,5110,6655,1996,2200
197,5110,6655,1997,2200
197,5110,6655,1998,2200
197,5110,6655,1999,2200
197,5110,6655,2000,2200
197,5110,6655,2001,2200
197,5110,6655,2002,2200
197,5110,6655,2003,2200
197,5110,6655,2004,2200
197,5110,6655,2005,2200
197,5110,6655,2006,2200
197,5110,6655,2007,2200
197,5110,6655,2008,2200
197,5110,6655,2009,2200
197,5110,6655,2010,2200
197,5110,6655,2011,2200
197,5110,6655,2012,2200
197,5110,6655,2013,2200
197,5110,6655,2014,2200
198,5110,6655,1992,328
198,5110,6655,1993,325
198,5110,6655,1994,319
198,5110,6655,1995,309
198,5110,6655,1996,301
198,5110,6655,1997,290
198,5110,6655,1998,287
198,5110,6655,1999,298
198,5110,6655,2000,314
198,5110,6655,2001,307
198,5110,6655,2002,307
198,5110,6655,2003,308
198,5110,6655,2004,287
198,5110,6655,2005,305
198,5110,6655,2006,285
198,5110,6655,2007,297
198,5110,6655,2008,385.08
198,5110,6655,2009,389.97
198,5110,6655,2010,387.55
198,5110,6655,2011,383.72
198,5110,6655,2012,376.12
198,5110,6655,2013,372.94
198,5110,6655,2014,377.73
199,5110,6655,1993,835
199,5110,6655,1994,835
199,5110,6655,1995,840
199,5110,6655,1996,842
199,5110,6655,1997,846
199,5110,6655,1998,848
199,5110,6655,1999,856
199,5110,6655,2000,865
199,5110,6655,2001,784
199,5110,6655,2002,799
199,5110,6655,2003,795
199,5110,6655,2004,514
199,5110,6655,2005,524
199,5110,6655,2006,536
199,5110,6655,2007,528
199,5110,6655,2008,532
199,5110,6655,2009,524
199,5110,6655,2010,527.3
199,5110,6655,2011,518.2
199,5110,6655,2012,514.9
199,5110,6655,2013,513.7
199,5110,6655,2014,511.4
201,5110,6655,1990,43000
201,5110,6655,1991,43000
201,5110,6655,1992,43000
201,5110,6655,1993,43000
201,5110,6655,1994,43000
201,5110,6655,1995,43000
201,5110,6655,1996,43000
201,5110,6655,1997,43000
201,5110,6655,1998,43000
201,5110,6655,1999,43000
201,5110,6655,2000,43000
201,5110,6655,2001,43000
201,5110,6655,2002,43000
201,5110,6655,2003,43000
201,5110,6655,2004,43000
201,5110,6655,2005,43000
201,5110,6655,2006,43000
201,5110,6655,2007,43000
201,5110,6655,2008,43000
201,5110,6655,2009,43000
201,5110,6655,2010,43000
201,5110,6655,2011,43000
201,5110,6655,2012,43000
201,5110,6655,2013,43000
201,5110,6655,2014,43000
202,5110,6655,1990,82500
202,5110,6655,1991,82800
202,5110,6655,1992,83000
202,5110,6655,1993,83200
202,5110,6655,1994,83500
202,5110,6655,1995,83700
202,5110,6655,1996,83900
202,5110,6655,1997,83900
202,5110,6655,1998,83928
202,5110,6655,1999,83928
202,5110,6655,2000,83928
202,5110,6655,2001,83928
202,5110,6655,2002,83928
202,5110,6655,2003,83928
202,5110,6655,2004,83928
202,5110,6655,2005,83928
202,5110,6655,2006,83928
202,5110,6655,2007,83928
202,5110,6655,2008,83928
202,5110,6655,2009,83928
202,5110,6655,2010,83928
202,5110,6655,2011,83928
202,5110,6655,2012,83928
202,5110,6655,2013,83928
